,Actual,Predicted,Dates
9195,29.0,44.1897,2012-01-20 06:00:00
9196,17.0,27.048426,2012-01-20 07:00:00
9197,15.0,15.660627,2012-01-20 08:00:00
9198,24.0,14.310178,2012-01-20 09:00:00
9199,22.0,24.688824,2012-01-20 10:00:00
9200,21.0,21.848671,2012-01-20 11:00:00
9201,20.0,19.57903,2012-01-20 12:00:00
9202,22.0,19.194511,2012-01-20 13:00:00
9203,21.0,21.53265,2012-01-20 14:00:00
9204,12.0,21.653881,2012-01-20 15:00:00
9205,13.0,11.904068,2012-01-20 16:00:00
9206,13.0,13.353668,2012-01-20 17:00:00
9207,22.0,14.647751,2012-01-20 18:00:00
9208,16.0,22.616411,2012-01-20 19:00:00
9209,22.0,17.31205,2012-01-20 20:00:00
9210,17.0,22.87461,2012-01-20 21:00:00
9211,21.0,17.392397,2012-01-20 22:00:00
9212,18.0,21.836187,2012-01-20 23:00:00
9213,17.0,19.009083,2012-01-21 00:00:00
9214,10.0,18.229944,2012-01-21 01:00:00
9215,10.0,12.461826,2012-01-21 02:00:00
9216,11.0,12.728857,2012-01-21 03:00:00
9217,11.0,13.468773,2012-01-21 04:00:00
9218,9.0,13.79374,2012-01-21 05:00:00
9219,7.0,11.734175,2012-01-21 06:00:00
9220,10.0,9.784521,2012-01-21 07:00:00
9221,12.0,12.256511,2012-01-21 08:00:00
9222,16.0,14.134732,2012-01-21 09:00:00
9223,21.0,16.682858,2012-01-21 10:00:00
9224,17.0,24.893791,2012-01-21 11:00:00
9225,18.0,19.631104,2012-01-21 12:00:00
9226,20.0,20.360556,2012-01-21 13:00:00
9227,20.0,22.02697,2012-01-21 14:00:00
9228,17.0,23.57863,2012-01-21 15:00:00
9229,13.0,20.660963,2012-01-21 16:00:00
9230,20.0,16.148104,2012-01-21 17:00:00
9231,15.0,22.944519,2012-01-21 18:00:00
9232,14.0,18.920988,2012-01-21 19:00:00
9233,22.0,19.389252,2012-01-21 20:00:00
9234,28.0,24.238735,2012-01-21 21:00:00
9235,20.0,30.925875,2012-01-21 22:00:00
9236,13.0,23.159267,2012-01-21 23:00:00
9237,21.0,16.868853,2012-01-22 00:00:00
9238,29.0,25.245028,2012-01-22 01:00:00
9239,19.0,34.017185,2012-01-22 02:00:00
9240,14.0,22.388607,2012-01-22 03:00:00
9241,11.0,16.371939,2012-01-22 04:00:00
9242,15.0,14.574562,2012-01-22 05:00:00
9243,16.0,19.321321,2012-01-22 06:00:00
9244,16.0,20.24087,2012-01-22 07:00:00
9245,19.0,22.745167,2012-01-22 08:00:00
9246,16.0,21.287878,2012-01-22 09:00:00
9247,21.0,18.950493,2012-01-22 10:00:00
9248,21.0,22.99285,2012-01-22 11:00:00
9249,22.0,22.996672,2012-01-22 12:00:00
9250,20.0,24.45889,2012-01-22 13:00:00
9251,18.0,21.818453,2012-01-22 14:00:00
9252,23.0,19.946829,2012-01-22 15:00:00
9253,35.0,25.146786,2012-01-22 16:00:00
9254,51.0,40.53551,2012-01-22 17:00:00
9255,54.0,56.044804,2012-01-22 18:00:00
9256,68.0,56.67185,2012-01-22 19:00:00
9257,108.0,71.67715,2012-01-22 20:00:00
9258,193.0,110.47399,2012-01-22 21:00:00
9259,182.0,199.65222,2012-01-22 22:00:00
9260,161.0,178.09467,2012-01-22 23:00:00
9261,225.0,158.29448,2012-01-23 00:00:00
9262,994.0,221.80775,2012-01-23 01:00:00
9263,972.0,997.2635,2012-01-23 02:00:00
9264,430.0,937.0586,2012-01-23 03:00:00
9265,296.0,366.87646,2012-01-23 04:00:00
9266,284.0,257.23224,2012-01-23 05:00:00
9267,285.0,269.79745,2012-01-23 06:00:00
9268,223.0,276.90887,2012-01-23 07:00:00
9269,141.0,215.24309,2012-01-23 08:00:00
9270,66.0,127.07222,2012-01-23 09:00:00
9271,33.0,56.137836,2012-01-23 10:00:00
9272,36.0,27.854362,2012-01-23 11:00:00
9273,27.0,35.61248,2012-01-23 12:00:00
9274,27.0,28.93553,2012-01-23 13:00:00
9275,20.0,28.677107,2012-01-23 14:00:00
9276,32.0,22.248055,2012-01-23 15:00:00
9277,24.0,33.888638,2012-01-23 16:00:00
9278,13.0,25.921824,2012-01-23 17:00:00
9279,24.0,15.453935,2012-01-23 18:00:00
9280,88.0,27.291739,2012-01-23 19:00:00
9281,103.0,90.09667,2012-01-23 20:00:00
9282,200.0,102.853584,2012-01-23 21:00:00
9283,157.0,199.0509,2012-01-23 22:00:00
9284,97.0,149.51854,2012-01-23 23:00:00
9285,79.0,92.726685,2012-01-24 00:00:00
9286,14.0,74.04407,2012-01-24 01:00:00
9287,12.0,13.95365,2012-01-24 02:00:00
9288,10.0,13.665906,2012-01-24 03:00:00
9289,8.0,12.981591,2012-01-24 04:00:00
9290,6.0,10.891714,2012-01-24 05:00:00
9291,8.0,9.230983,2012-01-24 06:00:00
9292,11.0,11.156038,2012-01-24 07:00:00
9293,9.0,14.68736,2012-01-24 08:00:00
9294,7.0,12.159674,2012-01-24 09:00:00
9295,10.0,8.187061,2012-01-24 10:00:00
9296,12.0,11.627686,2012-01-24 11:00:00
9297,13.0,14.821299,2012-01-24 12:00:00
9298,13.0,14.822647,2012-01-24 13:00:00
9299,11.0,14.940558,2012-01-24 14:00:00
9300,16.0,13.083353,2012-01-24 15:00:00
9301,15.0,18.21012,2012-01-24 16:00:00
9302,12.0,16.881788,2012-01-24 17:00:00
9303,9.0,17.031778,2012-01-24 18:00:00
9304,18.0,14.069792,2012-01-24 19:00:00
9305,25.0,22.332293,2012-01-24 20:00:00
9306,37.0,32.218445,2012-01-24 21:00:00
9307,85.0,45.104755,2012-01-24 22:00:00
9308,73.0,93.63218,2012-01-24 23:00:00
9309,33.0,77.23427,2012-01-25 00:00:00
9310,45.0,32.745365,2012-01-25 01:00:00
9311,61.0,46.389748,2012-01-25 02:00:00
9312,66.0,62.147797,2012-01-25 03:00:00
9313,50.0,72.265205,2012-01-25 04:00:00
9314,37.0,49.741447,2012-01-25 05:00:00
9315,42.0,39.13322,2012-01-25 06:00:00
9316,43.0,44.273933,2012-01-25 07:00:00
9317,48.0,49.673683,2012-01-25 08:00:00
9318,44.0,50.90739,2012-01-25 09:00:00
9319,50.0,43.788776,2012-01-25 10:00:00
9320,52.0,51.75441,2012-01-25 11:00:00
9321,51.0,56.397736,2012-01-25 12:00:00
9322,47.0,55.80499,2012-01-25 13:00:00
9323,51.0,50.073708,2012-01-25 14:00:00
9324,47.0,52.60379,2012-01-25 15:00:00
9325,43.0,47.679474,2012-01-25 16:00:00
9326,39.0,43.87458,2012-01-25 17:00:00
9327,60.0,40.448906,2012-01-25 18:00:00
9328,69.0,65.29692,2012-01-25 19:00:00
9329,93.0,72.6897,2012-01-25 20:00:00
9330,127.0,96.88003,2012-01-25 21:00:00
9331,122.0,130.45422,2012-01-25 22:00:00
9332,156.0,122.87546,2012-01-25 23:00:00
9333,176.0,160.98328,2012-01-26 00:00:00
9334,169.0,173.97084,2012-01-26 01:00:00
9335,166.0,165.65077,2012-01-26 02:00:00
9336,151.0,165.91063,2012-01-26 03:00:00
9337,113.0,144.7874,2012-01-26 04:00:00
9338,77.0,108.66572,2012-01-26 05:00:00
9339,80.0,73.25211,2012-01-26 06:00:00
9340,80.0,79.0951,2012-01-26 07:00:00
9341,62.0,84.01787,2012-01-26 08:00:00
9342,47.0,59.269623,2012-01-26 09:00:00
9343,55.0,49.435146,2012-01-26 10:00:00
9344,70.0,56.001858,2012-01-26 11:00:00
9345,79.0,72.99454,2012-01-26 12:00:00
9346,66.0,84.64904,2012-01-26 13:00:00
9347,67.0,69.63972,2012-01-26 14:00:00
9348,77.0,71.76108,2012-01-26 15:00:00
9349,84.0,80.25238,2012-01-26 16:00:00
9350,87.0,86.64636,2012-01-26 17:00:00
9351,115.0,92.680374,2012-01-26 18:00:00
9352,111.0,122.934166,2012-01-26 19:00:00
9353,125.0,117.12287,2012-01-26 20:00:00
9354,158.0,130.79524,2012-01-26 21:00:00
9355,227.0,164.93661,2012-01-26 22:00:00
9356,192.0,231.07228,2012-01-26 23:00:00
9357,113.0,189.45552,2012-01-27 00:00:00
9358,51.0,99.5212,2012-01-27 01:00:00
9359,25.0,43.472893,2012-01-27 02:00:00
9360,18.0,22.733923,2012-01-27 03:00:00
9361,40.0,26.123848,2012-01-27 04:00:00
9362,139.0,43.73867,2012-01-27 05:00:00
9363,162.0,151.86195,2012-01-27 06:00:00
9364,95.0,166.70291,2012-01-27 07:00:00
9365,8.0,84.848946,2012-01-27 08:00:00
9366,21.0,1.5598599,2012-01-27 09:00:00
9367,20.0,19.661375,2012-01-27 10:00:00
9368,29.0,26.552336,2012-01-27 11:00:00
9369,24.0,33.920265,2012-01-27 12:00:00
9370,23.0,29.85323,2012-01-27 13:00:00
9371,36.0,28.921206,2012-01-27 14:00:00
9372,76.0,44.273067,2012-01-27 15:00:00
9373,84.0,84.475746,2012-01-27 16:00:00
9374,75.0,87.05065,2012-01-27 17:00:00
9375,93.0,77.52962,2012-01-27 18:00:00
9376,103.0,96.03596,2012-01-27 19:00:00
9377,128.0,105.51491,2012-01-27 20:00:00
9378,158.0,131.39421,2012-01-27 21:00:00
9379,124.0,160.99222,2012-01-27 22:00:00
9380,122.0,121.04975,2012-01-27 23:00:00
9381,74.0,120.52325,2012-01-28 00:00:00
9382,51.0,71.983086,2012-01-28 01:00:00
9383,58.0,49.897068,2012-01-28 02:00:00
9384,59.0,59.493195,2012-01-28 03:00:00
9385,69.0,60.347137,2012-01-28 04:00:00
9386,67.0,70.52638,2012-01-28 05:00:00
9387,69.0,70.694374,2012-01-28 06:00:00
9388,63.0,70.50234,2012-01-28 07:00:00
9389,60.0,63.513954,2012-01-28 08:00:00
9390,72.0,62.951527,2012-01-28 09:00:00
9391,75.0,72.03129,2012-01-28 10:00:00
9392,79.0,78.53972,2012-01-28 11:00:00
9393,82.0,80.37374,2012-01-28 12:00:00
9394,79.0,85.06538,2012-01-28 13:00:00
9395,76.0,82.20664,2012-01-28 14:00:00
9396,87.0,78.82675,2012-01-28 15:00:00
9397,91.0,92.41274,2012-01-28 16:00:00
9398,88.0,95.6557,2012-01-28 17:00:00
9399,96.0,92.229675,2012-01-28 18:00:00
9400,103.0,101.06248,2012-01-28 19:00:00
9401,129.0,107.396706,2012-01-28 20:00:00
9402,132.0,135.04782,2012-01-28 21:00:00
9403,159.0,133.59543,2012-01-28 22:00:00
9404,164.0,160.97995,2012-01-28 23:00:00
9405,170.0,160.92937,2012-01-29 00:00:00
9406,165.0,161.76453,2012-01-29 01:00:00
9407,68.0,152.54048,2012-01-29 02:00:00
9408,44.0,57.932846,2012-01-29 03:00:00
9409,25.0,40.915985,2012-01-29 04:00:00
9410,15.0,22.515694,2012-01-29 05:00:00
9411,14.0,16.300411,2012-01-29 06:00:00
9412,14.0,15.829452,2012-01-29 07:00:00
9413,13.0,16.510723,2012-01-29 08:00:00
9414,12.0,16.130814,2012-01-29 09:00:00
9415,23.0,13.020666,2012-01-29 10:00:00
9416,19.0,23.511126,2012-01-29 11:00:00
9417,18.0,18.150677,2012-01-29 12:00:00
9418,20.0,23.613375,2012-01-29 13:00:00
9419,20.0,22.782688,2012-01-29 14:00:00
9420,31.0,23.59907,2012-01-29 15:00:00
9421,35.0,36.23135,2012-01-29 16:00:00
9422,46.0,42.60869,2012-01-29 17:00:00
9423,38.0,52.983955,2012-01-29 18:00:00
9424,49.0,42.172523,2012-01-29 19:00:00
9425,47.0,54.407223,2012-01-29 20:00:00
9426,69.0,48.358486,2012-01-29 21:00:00
9427,76.0,70.97852,2012-01-29 22:00:00
9428,87.0,77.88183,2012-01-29 23:00:00
9429,91.0,89.035065,2012-01-30 00:00:00
9430,73.0,93.09823,2012-01-30 01:00:00
9431,77.0,72.76349,2012-01-30 02:00:00
9432,109.0,76.81946,2012-01-30 03:00:00
9433,81.0,110.79307,2012-01-30 04:00:00
9434,89.0,78.07286,2012-01-30 05:00:00
9435,91.0,87.72078,2012-01-30 06:00:00
9436,91.0,93.52243,2012-01-30 07:00:00
9437,84.0,93.37654,2012-01-30 08:00:00
9438,99.0,84.93846,2012-01-30 09:00:00
9439,112.0,102.71886,2012-01-30 10:00:00
9440,127.0,116.38546,2012-01-30 11:00:00
9441,133.0,130.36848,2012-01-30 12:00:00
9442,133.0,136.13402,2012-01-30 13:00:00
9443,129.0,135.02032,2012-01-30 14:00:00
9444,134.0,132.03857,2012-01-30 15:00:00
9445,135.0,135.74149,2012-01-30 16:00:00
9446,138.0,138.16208,2012-01-30 17:00:00
9447,155.0,141.02048,2012-01-30 18:00:00
9448,157.0,156.2756,2012-01-30 19:00:00
9449,147.0,153.34,2012-01-30 20:00:00
9450,151.0,138.31386,2012-01-30 21:00:00
9451,152.0,141.65242,2012-01-30 22:00:00
9452,142.0,142.79077,2012-01-30 23:00:00
9453,132.0,132.67192,2012-01-31 00:00:00
9454,139.0,132.4753,2012-01-31 01:00:00
9455,150.0,135.32773,2012-01-31 02:00:00
9456,150.0,148.43689,2012-01-31 03:00:00
9457,143.0,144.9988,2012-01-31 04:00:00
9458,144.0,138.12689,2012-01-31 05:00:00
9459,154.0,139.2879,2012-01-31 06:00:00
9460,152.0,149.4397,2012-01-31 07:00:00
9461,147.0,146.06052,2012-01-31 08:00:00
9462,141.0,138.44685,2012-01-31 09:00:00
9463,135.0,130.44771,2012-01-31 10:00:00
9464,58.0,121.452835,2012-01-31 11:00:00
9465,14.0,48.475838,2012-01-31 12:00:00
9466,19.0,9.828269,2012-01-31 13:00:00
9467,22.0,16.938145,2012-01-31 14:00:00
9468,23.0,21.683168,2012-01-31 15:00:00
9469,18.0,22.632524,2012-01-31 16:00:00
9470,17.0,17.40493,2012-01-31 17:00:00
9471,14.0,18.211386,2012-01-31 18:00:00
9472,13.0,16.34802,2012-01-31 19:00:00
9473,13.0,14.831691,2012-01-31 20:00:00
9474,18.0,15.585652,2012-01-31 21:00:00
9475,8.0,20.017445,2012-01-31 22:00:00
9476,9.0,11.214343,2012-01-31 23:00:00
9477,15.0,11.830177,2012-02-01 00:00:00
9478,14.0,18.88719,2012-02-01 01:00:00
9479,13.0,19.009619,2012-02-01 02:00:00
9480,9.0,17.452503,2012-02-01 03:00:00
9481,11.0,14.063846,2012-02-01 04:00:00
9482,12.0,15.285953,2012-02-01 05:00:00
9483,11.0,17.44261,2012-02-01 06:00:00
9484,13.0,16.008627,2012-02-01 07:00:00
9485,13.0,16.15168,2012-02-01 08:00:00
9486,13.0,17.569584,2012-02-01 09:00:00
9487,14.0,14.765726,2012-02-01 10:00:00
9488,14.0,16.076086,2012-02-01 11:00:00
9489,14.0,16.874178,2012-02-01 12:00:00
9490,12.0,17.892784,2012-02-01 13:00:00
9491,13.0,16.285023,2012-02-01 14:00:00
9492,16.0,15.95652,2012-02-01 15:00:00
9493,16.0,18.068909,2012-02-01 16:00:00
9494,17.0,18.533024,2012-02-01 17:00:00
9495,23.0,20.00071,2012-02-01 18:00:00
9496,25.0,29.264172,2012-02-01 19:00:00
9497,39.0,28.31913,2012-02-01 20:00:00
9498,52.0,40.99892,2012-02-01 21:00:00
9499,42.0,52.69694,2012-02-01 22:00:00
9500,24.0,42.850037,2012-02-01 23:00:00
9501,24.0,25.166304,2012-02-02 00:00:00
9502,30.0,27.502443,2012-02-02 01:00:00
9503,13.0,31.622751,2012-02-02 02:00:00
9504,10.0,14.752488,2012-02-02 03:00:00
9505,8.0,13.081376,2012-02-02 04:00:00
9506,7.0,11.155897,2012-02-02 05:00:00
9507,6.0,9.653717,2012-02-02 06:00:00
9508,9.0,8.900649,2012-02-02 07:00:00
9509,11.0,12.671104,2012-02-02 08:00:00
9510,16.0,13.566757,2012-02-02 09:00:00
9511,13.0,17.16412,2012-02-02 10:00:00
9512,16.0,14.440375,2012-02-02 11:00:00
9513,14.0,16.033875,2012-02-02 12:00:00
9514,17.0,15.733794,2012-02-02 13:00:00
9515,14.0,19.817905,2012-02-02 14:00:00
9516,13.0,17.373436,2012-02-02 15:00:00
9517,18.0,16.49941,2012-02-02 16:00:00
9518,24.0,20.529848,2012-02-02 17:00:00
9519,39.0,33.455196,2012-02-02 18:00:00
9520,57.0,45.08945,2012-02-02 19:00:00
9521,69.0,62.901123,2012-02-02 20:00:00
9522,75.0,74.66944,2012-02-02 21:00:00
9523,82.0,81.89589,2012-02-02 22:00:00
9524,92.0,86.34105,2012-02-02 23:00:00
9525,64.0,94.88387,2012-02-03 00:00:00
9526,61.0,62.777637,2012-02-03 01:00:00
9527,40.0,61.858444,2012-02-03 02:00:00
9528,60.0,41.57068,2012-02-03 03:00:00
9529,68.0,61.05977,2012-02-03 04:00:00
9530,68.0,68.79179,2012-02-03 05:00:00
9531,63.0,67.08348,2012-02-03 06:00:00
9532,63.0,63.05324,2012-02-03 07:00:00
9533,60.0,64.25258,2012-02-03 08:00:00
9534,52.0,58.70023,2012-02-03 09:00:00
9535,49.0,49.017487,2012-02-03 10:00:00
9536,59.0,47.128304,2012-02-03 11:00:00
9537,60.0,57.66348,2012-02-03 12:00:00
9538,52.0,61.535065,2012-02-03 13:00:00
9539,50.0,51.923843,2012-02-03 14:00:00
9540,76.0,51.414333,2012-02-03 15:00:00
9541,66.0,74.17916,2012-02-03 16:00:00
9542,72.0,63.31086,2012-02-03 17:00:00
9543,82.0,70.87497,2012-02-03 18:00:00
9544,100.0,83.260574,2012-02-03 19:00:00
9545,129.0,103.32331,2012-02-03 20:00:00
9546,147.0,134.8267,2012-02-03 21:00:00
9547,114.0,150.60771,2012-02-03 22:00:00
9548,50.0,108.7548,2012-02-03 23:00:00
9549,14.0,44.35147,2012-02-04 00:00:00
9550,16.0,12.996707,2012-02-04 01:00:00
9551,9.0,19.334785,2012-02-04 02:00:00
9552,9.0,13.022611,2012-02-04 03:00:00
9553,8.0,12.89016,2012-02-04 04:00:00
9554,9.0,13.097709,2012-02-04 05:00:00
9555,9.0,15.117471,2012-02-04 06:00:00
9556,9.0,11.421185,2012-02-04 07:00:00
9557,17.0,11.387589,2012-02-04 08:00:00
9558,21.0,18.844055,2012-02-04 09:00:00
9559,19.0,21.982668,2012-02-04 10:00:00
9560,19.0,19.55357,2012-02-04 11:00:00
9561,20.0,17.624802,2012-02-04 12:00:00
9562,22.0,25.530289,2012-02-04 13:00:00
9563,29.0,28.181303,2012-02-04 14:00:00
9564,40.0,38.24742,2012-02-04 15:00:00
9565,69.0,47.082134,2012-02-04 16:00:00
9566,70.0,75.36141,2012-02-04 17:00:00
9567,62.0,75.40022,2012-02-04 18:00:00
9568,60.0,65.45445,2012-02-04 19:00:00
9569,61.0,62.78671,2012-02-04 20:00:00
9570,72.0,67.60227,2012-02-04 21:00:00
9571,82.0,79.774345,2012-02-04 22:00:00
9572,100.0,86.469765,2012-02-04 23:00:00
9573,118.0,102.95665,2012-02-05 00:00:00
9574,126.0,119.30332,2012-02-05 01:00:00
9575,140.0,132.28506,2012-02-05 02:00:00
9576,132.0,141.58171,2012-02-05 03:00:00
9577,119.0,132.11977,2012-02-05 04:00:00
9578,100.0,120.500854,2012-02-05 05:00:00
9579,92.0,98.84728,2012-02-05 06:00:00
9580,90.0,95.87227,2012-02-05 07:00:00
9581,109.0,90.41398,2012-02-05 08:00:00
9582,103.0,106.72428,2012-02-05 09:00:00
9583,81.0,98.89988,2012-02-05 10:00:00
9584,82.0,75.67605,2012-02-05 11:00:00
9585,100.0,84.95409,2012-02-05 12:00:00
9586,103.0,106.224205,2012-02-05 13:00:00
9587,116.0,104.55476,2012-02-05 14:00:00
9588,108.0,120.10745,2012-02-05 15:00:00
9589,113.0,108.23983,2012-02-05 16:00:00
9590,127.0,115.547615,2012-02-05 17:00:00
9591,132.0,129.0729,2012-02-05 18:00:00
9592,128.0,133.82437,2012-02-05 19:00:00
9593,132.0,130.93736,2012-02-05 20:00:00
9594,201.0,134.14716,2012-02-05 21:00:00
9595,265.0,209.62965,2012-02-05 22:00:00
9596,252.0,265.63528,2012-02-05 23:00:00
9597,254.0,251.68256,2012-02-06 00:00:00
9598,262.0,242.8807,2012-02-06 01:00:00
9599,251.0,252.29546,2012-02-06 02:00:00
9600,278.0,238.27646,2012-02-06 03:00:00
9601,263.0,267.7419,2012-02-06 04:00:00
9602,183.0,251.0708,2012-02-06 05:00:00
9603,18.0,162.03171,2012-02-06 06:00:00
9604,20.0,2.6514256,2012-02-06 07:00:00
9605,19.0,18.36846,2012-02-06 08:00:00
9606,12.0,21.169256,2012-02-06 09:00:00
9607,11.0,12.890768,2012-02-06 10:00:00
9608,10.0,12.09646,2012-02-06 11:00:00
9609,12.0,11.544595,2012-02-06 12:00:00
9610,19.0,12.8775015,2012-02-06 13:00:00
9611,22.0,19.377327,2012-02-06 14:00:00
9612,23.0,23.32776,2012-02-06 15:00:00
9613,13.0,23.307615,2012-02-06 16:00:00
9614,12.0,13.590308,2012-02-06 17:00:00
9615,10.0,13.9826765,2012-02-06 18:00:00
9616,27.0,12.099334,2012-02-06 19:00:00
9617,32.0,27.982279,2012-02-06 20:00:00
9618,42.0,32.264427,2012-02-06 21:00:00
9619,66.0,41.458164,2012-02-06 22:00:00
9620,56.0,64.49027,2012-02-06 23:00:00
9621,163.0,53.469994,2012-02-07 00:00:00
9622,17.0,159.04665,2012-02-07 01:00:00
9623,7.0,7.7728887,2012-02-07 02:00:00
9624,7.0,3.6208036,2012-02-07 03:00:00
9625,7.0,7.5242825,2012-02-07 04:00:00
9626,9.0,8.776055,2012-02-07 05:00:00
9627,9.0,9.659573,2012-02-07 06:00:00
9628,7.0,9.597627,2012-02-07 07:00:00
9629,9.0,8.65433,2012-02-07 08:00:00
9630,13.0,13.916508,2012-02-07 09:00:00
9631,22.0,15.031908,2012-02-07 10:00:00
9632,15.0,25.888454,2012-02-07 11:00:00
9633,13.0,17.821318,2012-02-07 12:00:00
9634,18.0,15.12224,2012-02-07 13:00:00
9635,14.0,19.90383,2012-02-07 14:00:00
9636,12.0,16.668402,2012-02-07 15:00:00
9637,12.0,14.3349285,2012-02-07 16:00:00
9638,13.0,13.9261465,2012-02-07 17:00:00
9639,12.0,16.450829,2012-02-07 18:00:00
9640,12.0,15.120192,2012-02-07 19:00:00
9641,12.0,15.427972,2012-02-07 20:00:00
9642,12.0,15.666883,2012-02-07 21:00:00
9643,9.0,15.167329,2012-02-07 22:00:00
9644,9.0,11.49989,2012-02-07 23:00:00
9645,11.0,11.378876,2012-02-08 00:00:00
9646,9.0,12.715553,2012-02-08 01:00:00
9647,10.0,10.946161,2012-02-08 02:00:00
9648,10.0,12.225188,2012-02-08 03:00:00
9649,11.0,13.077872,2012-02-08 04:00:00
9650,10.0,13.25552,2012-02-08 05:00:00
9651,8.0,11.922861,2012-02-08 06:00:00
9652,9.0,11.467808,2012-02-08 07:00:00
9653,12.0,11.729179,2012-02-08 08:00:00
9654,16.0,14.415031,2012-02-08 09:00:00
9655,11.0,18.907818,2012-02-08 10:00:00
9656,27.0,12.86745,2012-02-08 11:00:00
9657,21.0,29.08718,2012-02-08 12:00:00
9658,16.0,22.300093,2012-02-08 13:00:00
9659,11.0,17.331059,2012-02-08 14:00:00
9660,11.0,13.0016165,2012-02-08 15:00:00
9661,17.0,13.810145,2012-02-08 16:00:00
9662,17.0,19.249598,2012-02-08 17:00:00
9663,12.0,19.608273,2012-02-08 18:00:00
9664,20.0,18.27696,2012-02-08 19:00:00
9665,21.0,24.141731,2012-02-08 20:00:00
9666,26.0,23.32289,2012-02-08 21:00:00
9667,18.0,28.902632,2012-02-08 22:00:00
9668,22.0,26.008587,2012-02-08 23:00:00
9669,18.0,25.261486,2012-02-09 00:00:00
9670,39.0,22.154604,2012-02-09 01:00:00
9671,36.0,41.668064,2012-02-09 02:00:00
9672,28.0,44.079624,2012-02-09 03:00:00
9673,28.0,33.565678,2012-02-09 04:00:00
9674,33.0,31.325176,2012-02-09 05:00:00
9675,33.0,36.135174,2012-02-09 06:00:00
9676,38.0,34.176167,2012-02-09 07:00:00
9677,77.0,43.406322,2012-02-09 08:00:00
9678,84.0,78.53496,2012-02-09 09:00:00
9679,84.0,82.98917,2012-02-09 10:00:00
9680,63.0,82.362465,2012-02-09 11:00:00
9681,52.0,62.665817,2012-02-09 12:00:00
9682,40.0,52.823635,2012-02-09 13:00:00
9683,36.0,44.386703,2012-02-09 14:00:00
9684,37.0,40.53087,2012-02-09 15:00:00
9685,45.0,42.545025,2012-02-09 16:00:00
9686,51.0,49.975754,2012-02-09 17:00:00
9687,55.0,55.05704,2012-02-09 18:00:00
9688,66.0,58.723175,2012-02-09 19:00:00
9689,64.0,70.28396,2012-02-09 20:00:00
9690,56.0,66.57176,2012-02-09 21:00:00
9691,57.0,57.129135,2012-02-09 22:00:00
9692,21.0,58.086063,2012-02-09 23:00:00
9693,6.0,17.556108,2012-02-10 00:00:00
9694,4.0,6.761728,2012-02-10 01:00:00
9695,6.0,7.629928,2012-02-10 02:00:00
9696,8.0,9.190336,2012-02-10 03:00:00
9697,7.0,11.6114025,2012-02-10 04:00:00
9698,9.0,10.196735,2012-02-10 05:00:00
9699,11.0,12.827492,2012-02-10 06:00:00
9700,13.0,13.396994,2012-02-10 07:00:00
9701,21.0,22.418043,2012-02-10 08:00:00
9702,29.0,23.848648,2012-02-10 09:00:00
9703,19.0,31.430618,2012-02-10 10:00:00
9704,36.0,20.756191,2012-02-10 11:00:00
9705,23.0,40.200855,2012-02-10 12:00:00
9706,23.0,28.40081,2012-02-10 13:00:00
9707,18.0,29.994652,2012-02-10 14:00:00
9708,19.0,23.977528,2012-02-10 15:00:00
9709,27.0,25.862915,2012-02-10 16:00:00
9710,36.0,32.76092,2012-02-10 17:00:00
9711,23.0,41.50147,2012-02-10 18:00:00
9712,34.0,27.950914,2012-02-10 19:00:00
9713,46.0,39.63392,2012-02-10 20:00:00
9714,54.0,51.404278,2012-02-10 21:00:00
9715,63.0,57.491165,2012-02-10 22:00:00
9716,82.0,65.99598,2012-02-10 23:00:00
9717,74.0,85.217064,2012-02-11 00:00:00
9718,95.0,75.20076,2012-02-11 01:00:00
9719,102.0,96.979004,2012-02-11 02:00:00
9720,114.0,103.38563,2012-02-11 03:00:00
9721,121.0,114.44837,2012-02-11 04:00:00
9722,117.0,120.53182,2012-02-11 05:00:00
9723,112.0,114.23233,2012-02-11 06:00:00
9724,123.0,115.248924,2012-02-11 07:00:00
9725,126.0,120.30759,2012-02-11 08:00:00
9726,129.0,124.57183,2012-02-11 09:00:00
9727,121.0,120.66258,2012-02-11 10:00:00
9728,111.0,112.34835,2012-02-11 11:00:00
9729,73.0,100.07845,2012-02-11 12:00:00
9730,49.0,63.987514,2012-02-11 13:00:00
9731,40.0,43.34511,2012-02-11 14:00:00
9732,39.0,38.197033,2012-02-11 15:00:00
9733,40.0,37.222996,2012-02-11 16:00:00
9734,34.0,37.352825,2012-02-11 17:00:00
9735,29.0,32.54674,2012-02-11 18:00:00
9736,44.0,32.83594,2012-02-11 19:00:00
9737,74.0,51.179108,2012-02-11 20:00:00
9738,87.0,81.91541,2012-02-11 21:00:00
9739,106.0,90.10438,2012-02-11 22:00:00
9740,147.0,107.9584,2012-02-11 23:00:00
9741,175.0,155.57382,2012-02-12 00:00:00
9742,107.0,179.18506,2012-02-12 01:00:00
9743,99.0,98.86648,2012-02-12 02:00:00
9744,86.0,95.11926,2012-02-12 03:00:00
9745,74.0,87.24169,2012-02-12 04:00:00
9746,78.0,72.97009,2012-02-12 05:00:00
9747,75.0,81.78767,2012-02-12 06:00:00
9748,70.0,76.2694,2012-02-12 07:00:00
9749,70.0,70.15739,2012-02-12 08:00:00
9750,77.0,66.985504,2012-02-12 09:00:00
9751,90.0,73.27366,2012-02-12 10:00:00
9752,113.0,86.39807,2012-02-12 11:00:00
9753,97.0,113.16945,2012-02-12 12:00:00
